,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
851307,851307,2019-12-15 18:03:50,6595970453799027,"fraud_Mante, Luettgen and Hackett",health_fitness,89.75,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,74f3f435b66b9fc31a1e499988d582f6,1355594630,41.576589,-73.946865,0
807814,807814,2019-12-06 12:52:53,3534718226968689,fraud_Pagac LLC,shopping_pos,7.41,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,efb784efacf21fe4e5e691ec15ca62cf,1354798373,36.678581,-89.54994,0
412683,412683,2019-07-06 03:20:04,4364010865167176,fraud_Collier Inc,grocery_net,27.18,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,298b659dce64ccd5334ff5621f681ac4,1341544804,40.291996000000005,-119.945378,0
273693,273693,2019-05-15 14:01:27,4169759661243568,fraud_Hills-Boyer,personal_care,130.77,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,0757938b3256bd743d16b90526b69a8e,1337090487,40.858992,-75.84389300000001,0
335197,335197,2019-06-08 13:18:39,373043435942726,"fraud_Wuckert, Wintheiser and Friesen",home,74.9,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,e0ce9d8685633c17ac995a3cfa0d7ad0,1339161519,29.146573,-96.775928,0
1069108,1069108,2020-03-20 00:02:09,3560336828629935,fraud_Cummings LLC,gas_transport,46.19,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",1953-03-30,a96887eec627182b0d9fb6ee3340a9e4,1363737729,42.574549,-91.648679,0
195404,195404,2019-04-10 22:55:51,639095706599,fraud_Turner LLC,travel,4.28,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,a5d9bd0579c693383a946be9314f05d5,1334098551,42.073267,-95.520103,0
131929,131929,2019-03-13 21:44:16,4904681492230012,fraud_Brown Inc,kids_pets,13.21,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,c006d664eaeec0bb3f68c4b2d1828db7,1331675056,42.565658,-73.314904,0
971625,971625,2020-01-27 22:03:08,4514242065619750,fraud_Fisher-Schowalter,shopping_net,14.07,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,92a7d28137dfbe1c180a6530568f0c4e,1359324188,41.283722,-105.706601,0
1211431,1211431,2020-05-21 17:21:52,3546674063249004,fraud_Gulgowski LLC,home,244.05,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,548c4af0a0933dd330d3c99f53ff5535,1369156912,32.143982,-97.069725,0
303788,303788,2019-05-27 15:44:20,3547560454237873,fraud_Hills-Boyer,personal_care,2.48,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,72a5f0d2276baad9e987c8e3211af5ad,1338133460,45.051224,-86.972143,0
296890,296890,2019-05-25 19:33:46,567868110212,"fraud_O'Reilly, Mohr and Purdy",home,23.07,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,2f0137f9ea4ad9478b941a16b0c864cf,1337974426,29.643909000000004,-94.78884,0
1030081,1030081,2020-03-02 20:14:06,6011693194885790,"fraud_Lowe, Dietrich and Erdman",kids_pets,100.8,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,902b7a61df525847652917ce51e02bbf,1362255246,45.710718,-93.360362,0
850676,850676,2019-12-15 16:12:50,180017442990269,fraud_O'Hara-Wilderman,food_dining,111.46,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,3f3f96e2b4f0535fca3b372b7583f933,1355587970,42.158626,-74.29926999999999,0
1115552,1115552,2020-04-09 04:14:27,373043435942726,fraud_Hackett-Lueilwitz,grocery_pos,100.75,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,2a0714ec1b8117f155224f44e754ea46,1365480867,29.46487,-95.688157,0
51623,51623,2019-01-31 07:55:25,4070511711385545,fraud_Price Inc,shopping_net,14.83,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,84d2e5ca41761af87c763cd7949ad1d8,1327996525,28.06052,-97.685083,0
686386,686386,2019-10-20 03:18:23,3583793405872580,"fraud_Raynor, Feest and Miller",gas_transport,70.99,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,8ec788764715f451398432e793bfcd2e,1350703103,34.436384999999994,-98.83101,0
210079,210079,2019-04-17 09:30:40,4481131401752,fraud_Hackett-Lueilwitz,grocery_pos,70.98,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,fe0397f48a1e2031f8a75c798d47e884,1334655040,42.891743,-71.9295,0
481309,481309,2019-07-29 17:17:48,6011388901471808,fraud_Kilback LLC,food_dining,11.17,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,04766405643ce9c2f18c8690e7d7636f,1343582268,40.900318,-79.892912,0
478221,478221,2019-07-28 21:23:58,6011603272871604,fraud_O'Connell-Ullrich,home,63.03,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,76602cd99167c7691dd1b5661c0e9694,1343510638,32.645188,-84.118785,0
1280366,1280366,2020-06-15 12:05:54,4462038234743679432,fraud_Heaney-Marquardt,entertainment,194.55,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,0a7dadd515c36aa5e6e8a40e65ec05d1,1371297954,31.905127,-105.521105,0
120301,120301,2019-03-09 03:00:04,6517217825320610,fraud_Bogisich-Homenick,misc_net,7.06,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,979e7d8b9108b62031f93aad0b15c47e,1331262004,30.98739,-89.764645,0
942371,942371,2020-01-11 18:51:04,5359543825610251,fraud_Botsford PLC,home,40.87,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,0e0ead85c84adc3834e85bede473cf10,1357930264,45.835959,-110.671819,0
875154,875154,2019-12-21 12:32:50,30181367542315,"fraud_O'Reilly, Mohr and Purdy",home,3.76,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,17826b2074fef58856ba662becc0f0dd,1356093170,44.799024,-120.115187,0
1135095,1135095,2020-04-18 04:37:00,3576431665303017,fraud_Wolf Inc,grocery_pos,214.92,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,42b8929d50f919aa7cc4160d828d98ee,1366259820,33.103133,-111.818199,0
1275715,1275715,2020-06-14 03:13:50,6596735789587928,fraud_Pacocha-O'Reilly,grocery_pos,88.34,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,25b9204b55c97892167b01c1f944b0dd,1371179630,45.145555,-94.816644,0
669547,669547,2019-10-12 19:20:57,4292902571056973207,fraud_Carroll PLC,health_fitness,59.31,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,a7e5831263af18ddeffb78a4f3d223a8,1350069657,45.195524,-114.620504,0
541249,541249,2019-08-19 19:12:10,213199865312311,"fraud_Schoen, Nienow and Bauch",personal_care,55.61,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,c7f25e29f93501f69d547a7d7a96e2c8,1345403530,35.861887,-85.480461,0
893317,893317,2019-12-24 23:17:17,30150717898388,"fraud_Roberts, Ryan and Smith",personal_care,237.92,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,572821d16256087c30da8002fac03ee3,1356391037,34.315763000000004,-86.571717,0
53024,53024,2019-02-01 10:06:57,213157767990030,fraud_Dach-Nader,misc_net,5.1,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,ae8da38c59b4c9c423241d2db1f39f12,1328090817,42.173513,-108.713992,0
1291649,1291649,2020-06-19 13:10:14,4423489490781412,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,39.77,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,448e90a47872122fd3bab1149de5e2c6,1371647414,42.526252,-90.506291,0
1219138,1219138,2020-05-24 23:57:17,4223708906367574214,"fraud_Denesik, Powlowski and Pouros",home,96.03,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,5d9582375d531d44f7c4a8ddd80149af,1369439837,39.961435,-84.013624,0
836314,836314,2019-12-12 15:53:06,30561214688470,"fraud_Hahn, Bahringer and McLaughlin",personal_care,7.47,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,3216fd3609ce5470e4d9e76716d6086d,1355327586,41.385139,-75.476428,0
309698,309698,2019-05-30 06:10:32,3596217206093829,fraud_Auer-Mosciski,grocery_pos,107.78,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,60605cc767eb517f4616c90181b42582,1338358232,39.96685,-92.135351,0
910446,910446,2019-12-29 04:28:51,6011438889172900,"fraud_Tromp, Kerluke and Glover",grocery_net,41.21,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,f1461a44aa32d366efa589a78de92763,1356755331,33.525293,-91.916611,0
914117,914117,2019-12-29 18:38:11,3531129874770000,fraud_Crooks and Sons,personal_care,168.08,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,55d48271db7dfa9169213647b8c7244b,1356806291,44.657348,-73.531425,0
450659,450659,2019-07-19 15:09:24,630451534402,fraud_Feil-Morar,health_fitness,32.78,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,0a360338f8890d0bbd48631f4e74fc2b,1342710564,47.074137,-87.01360600000001,0
42068,42068,2019-01-26 00:43:39,30030380240193,"fraud_Cremin, Hamill and Reichel",misc_pos,45.23,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,07b860b63ea06b527eeb2d7396e7f2b0,1327538619,29.916024,-99.580994,0
697067,697067,2019-10-24 21:24:33,30263540414123,"fraud_Denesik, Powlowski and Pouros",home,12.73,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,ba922b7dc6cbb331cd8040df0dcf3469,1351113873,37.375934,-113.363806,0
436594,436594,2019-07-14 08:46:48,3559160581764413,fraud_Wolf Inc,grocery_pos,98.97,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,cd4ca24dd77756d1ae0c1ee0414e8637,1342255608,42.50179,-78.314784,0
870036,870036,2019-12-20 06:03:41,6573561108825071,fraud_Spencer PLC,entertainment,28.42,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,2eb4fffa881136c9b5cc44c74ffa1e93,1355983421,36.952185,-95.470551,0
237615,237615,2019-04-29 08:53:20,3543299015720986,"fraud_Harris, Gusikowski and Heaney",grocery_net,63.57,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,2009ce7c8886805e72507cf35ef80169,1335689600,37.76377,-83.090128,0
152937,152937,2019-03-23 13:47:42,4503101193493052864,fraud_Beier LLC,entertainment,102.28,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,d106ea552b13e25097e90f8b4e325a74,1332510462,28.662233,-82.698132,0
833784,833784,2019-12-11 21:51:05,4302480582202074,fraud_McGlynn-Heathcote,misc_net,3.8,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,6b970dd15109e308ea89121fc27ad61d,1355262665,43.058638,-85.786831,0
548919,548919,2019-08-23 07:27:23,30407675418785,"fraud_Olson, Becker and Koch",gas_transport,62.75,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,4ea27d0f0363635635172437290f4a13,1345706843,42.249299,-75.929827,0
947483,947483,2020-01-13 21:20:52,6592861994408652,fraud_Schmidt-Larkin,home,54.3,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,7e3162cc0c505ba8fce25852769a02fe,1358112052,42.481879,-78.316631,0
1122434,1122434,2020-04-12 17:22:18,3560797065840735,"fraud_Bahringer, Bergnaum and Quitzon",home,124.85,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,972992ba3bad5b89c0aefb02b027249f,1365787338,46.985513,-101.407977,0
982862,982862,2020-02-03 15:56:51,6011367958204270,fraud_Roob-Okuneva,health_fitness,17.74,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,1ce02a59c144dc80a558f50d4dab8399,1359907011,40.525926,-82.092113,0
471155,471155,2019-07-26 21:35:17,60416207185,fraud_Dickinson Ltd,misc_pos,396.84,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,b60a4f24cfc9ca82388a68929729f736,1343338517,42.343721,-108.358812,0
1138660,1138660,2020-04-19 18:38:27,3552581383553463,fraud_Altenwerth-Kilback,home,24.38,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,2007f7411d72eec8aa1d086d9223b64f,1366396707,34.852077,-84.23573499999999,0
1079940,1079940,2020-03-24 10:53:35,4471568287204,fraud_Heathcote LLC,shopping_net,18.03,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,229c53cd2f11095f3a895509061c67b6,1364122415,37.221295,-79.628677,0
1271557,1271557,2020-06-12 10:55:54,180046165512893,"fraud_Rowe, Batz and Goodwin",grocery_pos,74.1,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,dae0a8d46f3e01b17c94835b83b014af,1371034554,44.524853,-122.819882,0
582480,582480,2019-09-03 19:59:07,4464457352619,fraud_Sawayn PLC,shopping_pos,157.58,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,520011b74a86d02346373992542851e4,1346702347,30.470016,-83.655366,0
375228,375228,2019-06-22 16:23:28,630424987505,fraud_Romaguera and Sons,travel,5.68,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,5e43a61c464d8ac6d5a519962c348c79,1340382208,39.145701,-78.75738,0
1068036,1068036,2020-03-19 11:04:29,4265776278887457,fraud_Metz-Boehm,shopping_pos,1.25,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,949b4cd180d37f32e62c1f74631bff00,1363691069,35.395612,-93.144018,0
514501,514501,2019-08-11 00:14:33,213180742685905,"fraud_Watsica, Haag and Considine",shopping_pos,420.43,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,f2170f0139184fdc2ff0b85ee92e5203,1344644073,40.306714,-124.776021,0
1216896,1216896,2020-05-24 10:17:42,4225990116481262579,fraud_Flatley Group,misc_pos,2.37,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,669d1fdc9a8a753c70691a09d560bce7,1369390662,19.771112,-154.703178,0
1291283,1291283,2020-06-19 09:35:06,4640395708703,fraud_Schuppe LLC,entertainment,95.53,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,61c781a5d9dbd16987d2ef3b0d66a1b2,1371634506,30.97428,-91.452597,0
927383,927383,2020-01-02 22:38:45,4228411452607671,fraud_Champlin and Sons,home,14.09,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,61528169f80c18d4ae24813fbf5a340f,1357166325,44.637164,-69.020973,0
423693,423693,2019-07-09 01:31:44,3560318482131952,fraud_Kuphal-Bartoletti,misc_net,9.52,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,a08b3ad5edefd9f811ef4684105665fc,1341797504,35.177012,-86.908676,0
37204,37204,2019-01-22 14:16:15,4633065159406313,fraud_Abbott-Steuber,personal_care,1.55,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",1995-11-29,ce32fa0a03c13e05cffaf515611f336b,1327241775,40.855956,-72.135202,0
1172910,1172910,2020-05-04 17:29:40,4155021259183870,"fraud_Gottlieb, Considine and Schultz",shopping_net,1.15,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,82c00bd69d8b2cd81c56652025a8559b,1367688580,35.65273,-98.768648,0
289869,289869,2019-05-22 19:35:59,375767678113375,fraud_Collier LLC,home,17.73,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,0e18739a3bc695db618d7006cfcd04f9,1337715359,39.494712,-78.018294,0
1141437,1141437,2020-04-20 17:05:40,6011366578560244,"fraud_Kling, Howe and Schneider",home,25.63,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,197b511636245154036fba1499400865,1366477540,39.994967,-77.832249,0
830757,830757,2019-12-10 23:33:11,36722699017270,fraud_Heathcote LLC,shopping_net,23.39,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,41f9cb416d15685cad237632e1461527,1355182391,33.023705,-110.53219,0
679213,679213,2019-10-16 19:08:15,6011305591981276,fraud_Crona and Sons,kids_pets,126.73,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,e61decf75d4fbecf6bfcfe74e1a46956,1350414495,33.860774,-87.02668299999999,0
1108199,1108199,2020-04-06 07:25:32,4474324669797121,fraud_Conroy-Cruickshank,gas_transport,55.67,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,1ff3080edc054998abcbf9fb09a49659,1365233132,38.520968,-118.737084,0
954190,954190,2020-01-18 14:51:53,4610064888664703,"fraud_Langosh, Wintheiser and Hyatt",food_dining,16.62,Tammy,Maldonado,F,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,1996-01-11,e367d42dc9337caf0f06f28bfea03d34,1358520713,43.794789,-75.70342,0
210180,210180,2019-04-17 11:34:07,4890424426862856940,"fraud_Parisian, Schiller and Altenwerth",misc_net,1.41,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,32442abfc4a94bcac72f632c7c5e31d3,1334662447,38.097617,-121.116466,0
397641,397641,2019-06-30 12:35:56,4319584480204988982,fraud_Jewess LLC,shopping_pos,798.79,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,a21ced22e648d10624bccf506aff530d,1341059756,36.919581,-83.531589,1
1031050,1031050,2020-03-03 03:41:40,676118385837,fraud_Huels-Nolan,gas_transport,67.24,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,5e4ee4bc0aa0d124bfc087f324dde772,1362282100,45.224294,-121.925789,0
487907,487907,2019-08-01 15:32:55,3559679414981506,"fraud_Welch, Rath and Koepp",entertainment,185.62,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,7d21809d47b4d7370cd848f5427c2cf7,1343835175,43.779349,-75.395352,0
305074,305074,2019-05-27 22:27:23,30175986190993,fraud_Parker-Kunde,personal_care,51.79,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,eb533a90223dd69784a4709d2281a3f0,1338157643,47.921375,-95.368629,0
1010080,1010080,2020-02-20 02:16:46,4599735407877245080,fraud_Upton PLC,entertainment,53.93,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,97028a10597bda0693ad99b24bc70583,1361326606,35.979007,-88.752188,0
636942,636942,2019-09-28 13:55:04,3556613125071656,"fraud_Hintz, Bauch and Smith",health_fitness,7.81,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,86a289ecdf0872b40b403db899ce6b74,1348840504,29.054309000000003,-95.613852,0
394803,394803,2019-06-29 17:00:29,3564182536169293,fraud_Ernser-Feest,home,206.84,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,5ea9f225a54dc496f05a3d52d980eb12,1340989229,40.762713,-81.828055,0
